entite,review_text,rating,rel_date
POLE EMPLOI ARRAS-PE,5 mois et je connais pas mon conseiller une honte..,1,il y a 3 ans
POLE EMPLOI ARRAS-PE,Aucun,1,il y a 3 ans
POLE EMPLOI ARRAS-PE,Les conseillers ..  une vraie catastrophe !!!!,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,Accueil correct. Dommage que les demandeurs d'emploi ne reçoivent pas de courriers pour les informer des changements effectués.,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,Aucun,4,il y a 4 ans
POLE EMPLOI ARRAS-PE,Accueil correct. Dommage que pôle emploi n'envoie pas de courriers pour avertir les personnes des changements qui sont faits.,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,Un bon accueil et donne de bons conseils,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,Aucun,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,"Gros beug sur leur application .
Pas de réponse quand on envoie des mail.
Beaucoup de mal pour les appelés, pff une vrai catastrophe.",1,il y a 4 ans
POLE EMPLOI ARRAS-PE,"Depuis la fusion des différentes agences de la ville, l'attente est plus longue, lais l'accueil reste correct et on sent une réelle volonté d'aider.",4,il y a 4 ans
POLE EMPLOI ARRAS-PE,Accueil exécrable,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,"Bonjour à tous.

Premiers pas à pôle emploi Symphorine après 30 années à travailler...
Du monde mais un accueil efficace avec beaucoup d écoute et la volonté par tous de vous épauler du mieux qu' ils peuvent...
Ravi et bravo.",5,il y a 4 ans
POLE EMPLOI ARRAS-PE,Attention agence fermée au 18 juillet 2018 et transférée à l'agence Pôle emploi Symphorine. Voir photo ci-jointe.,1,il y a 4 ans
POLE EMPLOI ARRAS-PE,Aucun,5,il y a 4 ans
POLE EMPLOI ARRAS-PE,Pas capable de répondre au téléphone on dit un conseiller va vous répond on vous laisse poireauter 1h et personne ne vous prend,1,il y a 5 ans
POLE EMPLOI ARRAS-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ARRAS-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ARRAS-PE,Il y a des arceaux pour les vélos,4,il y a 5 ans
POLE EMPLOI ARRAS-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ARRAS-PE,pas mal,2,il y a 6 ans
POLE EMPLOI ARRAS-PE,Aucun,1,il y a 6 ans
POLE EMPLOI ARRAS-PE,Aucun,3,il y a 7 ans
POLE EMPLOI ARRAS-PE,Aucun,4,il y a 7 ans
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Alors je suis très mécontent de Monsieur Taoufik HAROUACH il ne respect l’engagement d’une réponse dans un délai de 48h dans un premiers temps dans un second temps il ne répond jamais et de plus clôture les conversation. Après 4 mail pour lui expliquer ma situation il ne comprend pas alors que je lui explique de manière claire et simple. Vraiment je suis mécontent et ça fais un moment que ça dure,1,il y a un mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Très mauvais calcul des indemnités et ils demandent de rembourser les indemnités toucher et refuse de calculer les nouvelles indemnités,1,il y a un mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,"Le personnel est très professionnel et à l’écoute, ils vous donnent toutes les informations dont vous aurez besoin",5,il y a 6 mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Calcul d'indemnités totalement faux ! On te demande de rembourser tes indemnités alors qu'ils ont même pas fait bien le calcul sur la période et ils ont oublié une autre période !!! Arnaque totale,1,il y a 6 mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,"Je mets les 5 étoiles car le personnel est très à l’écoute, ma conseillère me suit de très près, elle ne me lâche pas, vraiment le meilleur pôle emploi",5,il y a 10 mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,👎🏿👎🏿👎🏿👎🏿 …,1,il y a 11 mois
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Aucun,1,il y a un an
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Quel honte cette agence...,1,il y a un an
POLE EMPLOI ASNIERES-SUR-SEINE-PE,"Donne RDV pour nous faire perdre notre temps. Incompétent et incapable de traiter une inscription depuis 4 semaines. Me contacte aujourd'hui pour me signaler qu'il y a un dysfonctionnement technique avec mon inscription. Impossible à recontacter par mail car ""Il s'est passé trop de temps depuis ma dernière requête""",1,il y a 2 ans
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Aucun,1,il y a 2 ans
POLE EMPLOI ASNIERES-SUR-SEINE-PE,"Je vais vous partager mon avis en toute honnêteté. Premièrement, le fait que se soit fermé l’après midi est un gros problème qui bloque de nombreuses personnes. Les conseillers incompétents je ne dis pas tous mais la personne qui me suit l’est. Déjà dans les comptes rendus suite à un entretien , on ne se reconnaît pas, mensonge sur mensonge, ce n’est même pas nos mots, nos propos sont déformés pour nous faire passer pour des personnes incapables ne voulant pas travailler. Honteux et choquant. On a besoin d’être formé afin d’aquerir de l’expérience pour un travail stable et sur non ils nous font tourner en rond, perte de temps et inutile pour ma part.",1,il y a 3 ans
POLE EMPLOI ASNIERES-SUR-SEINE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI AURAY-PE,Aucun,3,il y a un mois
POLE EMPLOI AURAY-PE,Je n'arrête pas demandé une convention de stage pour rentrer en formation de poid lourd. Toujours la  meme réponse allez AFPA faire des truc de compétences Allos que ça serait tellement plus simple,1,il y a 5 mois
POLE EMPLOI AURAY-PE,"Bonjour, Je peux pas mettre 0
Pôle emploi  Auray l'organisation est zéro... mon fiancé va 3fois au pôle emploi  pour au finale lui dire que le rendez-vous a été annulé sans lui envoyer un mail ou appeller ... donc 40 minute aller retour pour rien",1,il y a 5 mois
POLE EMPLOI AURAY-PE,Aucun,1,il y a 6 mois
POLE EMPLOI AURAY-PE,Aucun,5,il y a 7 mois
POLE EMPLOI AURAY-PE,Aucun,4,il y a 7 mois
POLE EMPLOI AURAY-PE,"Je suis pas très doué, heureusement que ma conseillère est là, j'ai jamais eu de problème avec pôle emploi personnellement, que des solutions pour ma part",5,il y a un an
POLE EMPLOI AURAY-PE,"Je mets une étoile car on ne peut pas en mettre 0.
On me donne des instructions à suivre et une fois arrivé au bout , radiation de ces services.
On se demande pourquoi le nombre de sans emploi a baissé ahah
C'est lamentable.",1,il y a un an
POLE EMPLOI AURAY-PE,"J'appelle pôle emploi auray, j'ai toujours des informations claires sur mon dossier, je n'attend pas beaucoup au téléphone qu'un conseillé ou conseillère prenne mon appel. Des personnes aimable à chaque fois.
Merci.",4,il y a un an
POLE EMPLOI AURAY-PE,Mon conjoint essaie de faire-valoir ses droits sans succès... une catastrophe on le balade sans arrêt avec des infos contradictoires de quoi se demander si ce n est pas une stratégie ou alors incompétence générale  ?,1,il y a un an
POLE EMPLOI AURAY-PE,"Je n'ai jamais vu ça personne pour aider
Ma conseillère ne m'as jamais répondu à mes mail en plus de ça ils m'ont radié alors que je les ai prévenus que je ne pouvais être là au rdv
J'ai fait beaucoup de région et dans les autres pôle emploi ce n'était pas ça c'est du grand n'importe quoi à Auray .😡😡😡
Merci beaucoup au passage grâce à vous je ne peux pas faire mon entrée en  formation où j'ai été prise",1,il y a un an
POLE EMPLOI AURAY-PE,Conseillère très disponible,5,il y a un an
POLE EMPLOI AURAY-PE,La procédure pôle emploi n'est pas évidente pour la première visite mais l'équipe que j'ai rencontré à été très pro.,5,il y a 2 ans
POLE EMPLOI AURAY-PE,Aucun,5,il y a 2 ans
POLE EMPLOI AURAY-PE,"Ma conseillère est gentille. MAIS, d’une personne à une autre vous aurez un discours différent, impossible de les joindre par téléphone.",3,il y a 2 ans
POLE EMPLOI AURAY-PE,"Expérience désagréable, une gestionnaire qui se vante de n'avoir aucune qualité relationnelle... Et j'en passe, je lui ai appris qu'elle exerçait un métier de service public... inquiétant pour l'avenir...",1,il y a 2 ans
POLE EMPLOI AURAY-PE,Très bonne équipe,5,il y a 2 ans
POLE EMPLOI AURAY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI AURAY-PE,Aucun,4,il y a 3 ans
POLE EMPLOI AURAY-PE,A l'écoute et disponibles.,5,il y a 3 ans
POLE EMPLOI AURAY-PE,"Moi, mon conseiller j'ai l'impression qu'il dort, je sais même pas qui sais et franchement à part réclamer des sous, ils servent a pas grand choses!",1,il y a 3 ans
POLE EMPLOI AURAY-PE,Aucun,3,il y a 4 ans
POLE EMPLOI AURAY-PE,J'y suis allée car j'avais plein de questions pour une réorientation professionnelle je ne suis pas demandeuse d'emploi mais j'ai été très bien reçu et conseillée à l'accueil. Peu d'attente.,4,il y a 4 ans
POLE EMPLOI AURAY-PE,Nul,1,il y a 4 ans
POLE EMPLOI AURAY-PE,Aucun,3,il y a 4 ans
POLE EMPLOI AURAY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI AURAY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI AURAY-PE,Que d'incompétence !!!!! alors que parmi les demandeurs d'emploi tout plein de compétence !!!,1,il y a 5 ans
POLE EMPLOI AURAY-PE,foutage de gueule le site annonce des horaires d'ouverture ce jour 30 avril et lorsque tu te déplaces porte close ses messieurs et dames fond le pont !!!!!,1,il y a 5 ans
POLE EMPLOI AURAY-PE,"Fermeture aujourd'hui  ,je me déplace pour rien ,lamentable",1,il y a 5 ans
POLE EMPLOI AURAY-PE,Aucun,1,il y a 5 ans
POLE EMPLOI AURAY-PE,Peu mieux faire après il faut souvent rappelé les chose afin de les obtenir ce qui peut être découragent,3,il y a 5 ans
POLE EMPLOI AURAY-PE,"Une bande d'incapable qui ne donnent pas l'impression de savoir de quoi ils parlent. Ils sont là pour nous aider à trouver un emploi, mais bon heureusement que je ne compte pas sur eux. Par contre pour me réclamer de l'argent trop perçu et me convoquer à des atelier pour apprendre à faire un CV là il sont présents.",1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Mauvaises informations depuis l’ouverture de mon dossier, conseiller qui traite les mails d’urgence au bout de 2 semaines, retard de paiement car « votre conseiller était absent ».
Une prise en main qui manque clairement de compétences pour le départ de mon activité d’indépendante. Concrètement ne comptais pas sur une quelconque aide si vous souhaitez vous lancer, ou armez-vous de patience !",1,il y a un mois
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,4,il y a 5 mois
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Merci pour la personne à l’accueil : compétente, professionnelle, souriante...malgré un nombre incroyable de demandes.
Merci pour m’avoir si bien accompagnée et conseillée. D’avoir pris autant de temps, pour moi et toutes et tous.
Vous êtes une Femme Formidable. Merci à Pôle emploi",5,il y a 8 mois
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Personnel accueillant et à l'écoute. Lors de ma 1ère visite,  une jeune femme très douce et très professionnelle m'a aidé du début à la fin, elle a été très à l'écoute et m'a fortement conseillée,  merci à  cette jeune femme brune aux cheveux longs, elle est vraiment géniale..",5,il y a 9 mois
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,5,il y a 11 mois
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Pas de papier et en attente, préfecture problem",2,il y a un an
POLE EMPLOI AUXERRE CLAIRIONS-PE,"J'ajoute ma mauvaise note à tant d'autres qui pensent la même chose de vous....
Aucune parole, aucune confiance, aucune aide, aucun rendez vous d'explication ne peut vous être accordé.
Ah il a bon dos ce covid !
Essayez de vivre dans un monde réel.
Et la prochaine fois avant d'envoyer un courrier avec le montant d'aide estimé essayez de ne pas y revenir.
Vous êtes à vomir.",1,il y a un an
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Je suis diplômé et à la recherche d'un emploie, je m'inscrit donc comme demandeur demploi, ont m'envoie un rdv par courrier qui déjà ne me convient pas car on m'a pas demander mes disponibilités et qui en plus à était annulé le jours même 5min avant le RDV alors que j'avais fait plus de 30min de route pour venir. Je vous le déconseille fortement  !",1,il y a un an
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Parce que l’on ne peut pas mettre moins.
Des conseillers  qui vous envoient des synthèses d’entretien en 6 parties dans le seul but  d’atteindre leurs objectifs.
Des prescriptions de formations ou d’ateliers qu’ils ne connaissent pas et qui sont inadaptées.
Une fausse bienveillance qui transpire et une absence totale d’empathie et de confiance.
Dommage que j’ai eut à subir cela.",1,il y a un an
POLE EMPLOI AUXERRE CLAIRIONS-PE,Personnelle pas très agréable,3,il y a un an
POLE EMPLOI AUXERRE CLAIRIONS-PE,"L'agence Pole emploi d'Auxerre a su me guider rapidement dans mes recherches et je les remercie, ils font de leurs mieux vu les circonstances pour aider ceux qui ont besoin.",5,il y a 2 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Nul,1,il y a 2 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,4,il y a 3 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,1,il y a 3 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,2,il y a 3 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,je me suis inscrit j'ai postuler deux annonce très douteuse j'ai meme essayer de faire une demande d'allocation et mon attestation et illisible alors que  je l'ai scanner chez eux et pour moi elle était très lisible c'est vraiment des bon a rien  je préféré postuler dans les agences d’intérims au moins eux sont un plus professionnel et il ont pas d'annonce douteuse et il savent qui est la société qui recherche,1,il y a 3 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,2,il y a 4 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Incompétence comme j'ai jamais vue!!!,1,il y a 4 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,1,il y a 4 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Pôle emploi le site qui laisse la porte ouvert aux requins... Faites très attention à votre CV quand vous le publier sur votre espace personnel. Que des propositions bien plus que douteuse.. Et pôle emploi n'a pas l'air plus inquiet que ça et va simplement nous laisser les précautions à prendre en cas d'offre très alléchantes cela dit.. Mais un peu trop pour paraître honnête..,1,il y a 4 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,De merveilleux fonctionnaires,5,il y a 4 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,La plus grosse et couteuse arnaque de france !!!!!pole emploi,1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Une étole car il faut en mettre une .
Se ne sont que des bon a rien des délais de traitement beaucoup trop long il ont changer leur horaire depuis maintenant environs un an soit disant pour l'accelleration des dossier hors c'est plus long que quand c’était ouvert toutes la journée eux il s'en fiche il sont au chaud payé a rien faire ,payé a se tourné les pouces et faire un ou deux dossiers si l'envie leur prend. sur 5 conseillers il doit y en avoir 1 de bien et de bosseur sa va leur faire drôle de chercher du taff une fois virer de leur poste bien douillet",1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Ca vous ferez mal d être  aimables au téléphone!  Pensez vous qu on est heureux d être  au chômage?  Prenee ma place si la vôtre  ne vous plait pas !,1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,1,il y a 5 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Conseiller très accueillant et réactif, très satisfaisant",5,il y a 6 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"scandaleux.
des mois d'attente pour être indemnisées après des années de travail.
des conseillés qui n'en n'ont rien à faire ,
bref. ... pôle emploi est une arnaque.
A part suivre leurs formations à deux balles sinon ils nous radient c'est tout ce qu'ils savent faire.
c'est honteux. ...",1,il y a 6 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Nullissime, hormis le conseiller spécialisé en BTP, lui est au moins compétent dans son domaine.  Très peu doivent l'être.",1,il y a 6 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Cote accueil rien a dire sauf si on tombe sur un de ces fameux conseiller qui en a déjà marre a 9 h du matin, cote ordinateur c est a la vas vite que je t explique, plus ça vas pire c est a pôle emploi",2,il y a 6 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,Aucun,4,il y a 6 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Bande d'incapables, qui ne se soucis en aucun cas de vous !",1,il y a 7 ans
POLE EMPLOI AUXERRE CLAIRIONS-PE,"Si vous cherchez du travail ou de laide ou des conseils, évitez cette adresse. Déjà dans les années 80 un conseiller ANPE, à l'époque, me disait «si vous voulez trouver du travail, ne comptez pas sur nous». Ça n'a pas changé.",1,il y a 7 ans
POLE EMPLOI BAGNEUX-PE,Great,5,il y a 2 mois
POLE EMPLOI BAGNEUX-PE,Aucun,5,il y a 10 mois
POLE EMPLOI BAGNEUX-PE,"La dame à l'accueil renseigne tellement mal...
Quand on ne sait pas on ne dit rien. Elle m'a fait croire qu'il était impossible de se réinscrire avec un récépissé avec autorisation de travail valide (+ le titre de séjour expiré) sûr d'elle que je ne pourrais pas m'inscrire.
Heureusement qu'on peut appeler le 3949 qui m'a informé qu'il suffisait d'aller en agence avec le titre de séjour et le récépissé valide pour se réinscrire j'espère ne plus jamais tomber sur cette dame car elle n'acceptera sûrement pas ma réinscription 🤣",1,il y a un an
POLE EMPLOI BAGNEUX-PE,Établissement vieillot,3,il y a un an
POLE EMPLOI BAGNEUX-PE,Mesures sanitaires respectées.,3,il y a 2 ans
POLE EMPLOI BAGNEUX-PE,Aucun,5,il y a 2 ans
POLE EMPLOI BAGNEUX-PE,Aucun,5,il y a 3 ans
POLE EMPLOI BAGNEUX-PE,Parfait très pro,5,il y a 3 ans
POLE EMPLOI BAGNEUX-PE,"Alors par où commencer aujourd'hui je suis allé à Pôle emploi pour deux trois renseignements je n'avais pas rendez-vous arrivé à l'étage une dame à l'accueil avec un monsieur devant elle j'attends donc mon tour sagement elle me rétorque vous avez rendez-vous? Je lui dit non que j'aimerais avoir deux trois renseignements.  je m'occupe des rendez-vous avant vous !je ne vois personne derrière moi je lui dis d'accord pas de problème, le monsieur devant moi s'écarte pour aller s'asseoir au moment de lui parler une femme derrière moi elle lui dit Madame vous avez rendez-vous ?la dame oui! Je patiente de nouveau puis ça une deuxième fois, puis une troisième fois, avec toujours une ignorance la plus totale une nonchalance déconcertante...  pour finir elle fait le tour de son guichet pour aller au milieu de la salle rejoindre sa collègue prétextant lui montrer un papier où j'entends sa collègue rétorquer "" de quoi je ne comprends pas ce que tu me dis"" bref cette dame n'avais pas envie de me renseigner tout simplement si elle avait pu nettoyer les vitres elle l'aurait fait pour ne pas me parler. Après 10 bonnes minutes à m'avoir fait patienter et 5 minutes d'ignorance je suis donc parti sans avoir eu aucun renseignement accueil déplorable!",1,il y a 4 ans
POLE EMPLOI BAGNEUX-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BAGNEUX-PE,Radier par leurs fautes et donne aucune trace de vie impossible de communiquer avec eux. Obligé de retourner les voirs et faire 650klm,1,il y a 5 ans
POLE EMPLOI BAGNEUX-PE,Ils sont mal organisée,1,il y a 6 ans
POLE EMPLOI BAGNEUX-PE,Aucun,3,il y a 6 ans
POLE EMPLOI BAGNEUX-PE,Aucun,1,il y a 7 ans
POLE EMPLOI BAGNEUX-PE,Aucun,2,il y a 7 ans
POLE EMPLOI BAGNEUX-PE,Aucun,5,il y a 7 ans
POLE EMPLOI BEAUNE-PE,Aucun,1,il y a 5 jours
POLE EMPLOI BEAUNE-PE,Pire pôle emploi,1,il y a une semaine
POLE EMPLOI BEAUNE-PE,Aucun,2,il y a 3 mois
POLE EMPLOI BEAUNE-PE,Très bonne accueil et prise en charge rapide et efficace.,5,il y a 6 mois
POLE EMPLOI BEAUNE-PE,Aucun,1,il y a un an
POLE EMPLOI BEAUNE-PE,Aucun,3,il y a un an
POLE EMPLOI BEAUNE-PE,Aucun,1,il y a un an
POLE EMPLOI BEAUNE-PE,"Bonjour je suis allée à l'agence ce matin, et avec l'aide de deux jeunes garçons en service civique mon problème était résolu en rien de temps. Merci pour votre aide et votre gentillesse.",5,il y a un an
POLE EMPLOI BEAUNE-PE,Aucun,5,il y a 3 ans
POLE EMPLOI BEAUNE-PE,Personnel vraiment sympathique.,5,il y a 3 ans
POLE EMPLOI BEAUNE-PE,"Quand sur le site c'est indiqué que l'agence est ouverte, que tu te déplacer et porte close....Merci pôle emploi! !!! Inadmissible 😠😠😠 …",1,il y a 3 ans
POLE EMPLOI BEAUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BEAUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BEAUNE-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BEAUNE-PE,Aucun,2,il y a 5 ans
POLE EMPLOI BELFORT THIERS-PE,Service qui ne sert à rien autant aller faire la manche ou crevé dans un fossé 1 étoiles parce que 0 n'est pas possible,1,il y a 9 mois
POLE EMPLOI BELFORT THIERS-PE,Aucun,4,il y a 11 mois
POLE EMPLOI BELFORT THIERS-PE,Faut que je me réinscrit déjà après je verrai. 👹👍 …,1,il y a un an
POLE EMPLOI BELFORT THIERS-PE,"Des guignols de compétition. Heureusement que je recherche pas de travail car c'est sûrement pas ses incompétents qui en aurait trouver. Harceleurs pour aucune raison. Vous feriez mieux de vous reconvertir tous, vous êtes les plus feneants que je connaisse et de plus ils usurpent l'identité de leurs employés et preuves à l'appuie.",1,il y a un an
POLE EMPLOI BELFORT THIERS-PE,"J’étais presque sûr que j’allais être embaucher en gynécologue Pokémon
Et on dort très mal la bas",1,il y a un an
POLE EMPLOI BELFORT THIERS-PE,"L'Institution en elle-même est très malade, certains de mes conseillers m'ont même avoué être mécanicien ou agent d'entretien (chômeurs la semaine 15 jours avant et ne pas avoir vraiment reçu de formation..ils sont presque plus à plaindre quà blâmer.Pour cette agence en particulier, les échanges sont administratifs, infantilisants et peu pertinents.On vous oriente sur la plate-forme (aussi mal conçues qu'inéfficace comme le souligne la Cours des Comptes elle-même tous les ans) Si vous vous plaignez, les ennuis commencent..le flicage, un peu de pression...difficile d'avancer dans un climat aussi anxiogène.",1,il y a un an
POLE EMPLOI BELFORT THIERS-PE,Réunions de présentation très intéressantes et très utiles. Personnel compétent avec une bonne ouverture d'esprit.,5,il y a un an
POLE EMPLOI BELFORT THIERS-PE,Peu mieux faire,2,il y a un an
POLE EMPLOI BELFORT THIERS-PE,Permis d accéder au DAQ 2.0,4,il y a 2 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,4,il y a 2 ans
POLE EMPLOI BELFORT THIERS-PE,Structure nationale tristement célèbre pour son inefficacité au fil des années,1,il y a 2 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,1,il y a 2 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,5,il y a 3 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,2,il y a 3 ans
POLE EMPLOI BELFORT THIERS-PE,Votre service internet est très pénible....,1,il y a 3 ans
POLE EMPLOI BELFORT THIERS-PE,"Je n'ai jamais eu le moindre problème avec l'agence, le personnel est réactif et à l'écoute, bravo à eux.",5,il y a 3 ans
POLE EMPLOI BELFORT THIERS-PE,"Service pitoyable ! Impossible à joindre, sur 2 jours aucune réponse.. au téléphone on me dit de patienter 2min et j'ai du raccrocher au bout de 30min sans avoir eu une seul personne qui m'a répondu. C'est à ce demander ce qu'ils font de leurs journées. Les temps d'attente sont aucunement respectés. Pour des gens qui sont sensés nous aider, je vois vraiment pas à quoi ils sont payés mis à part ce tourner les pouces !!",1,il y a 3 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BELFORT THIERS-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BELFORT THIERS-PE,"Très bien reçue à chaque fois,pas ou peu d'attente.",5,il y a 5 ans
POLE EMPLOI BELFORT THIERS-PE,"quand on appelle le numéro indiqué,on tombe sur la boîte vocale où on ne peut pas laisser de message",2,il y a 7 ans
POLE EMPLOI BELFORT THIERS-PE,Certains dossiers sont traité a l'accueil ce qui engendre une foule d'attente alors qu'ils devraient se faire avec un conseillé dans toute discrétion.,2,il y a 8 ans
POLE EMPLOI BELLAC-PE,"personnel très aimable on devrait être plus soutenu dans nos démarches , perso j ai été très mal renseignée j ai donc décidé d arrêter mon actualisation j ai juste compris que celui qui ne fait rien est le mieux payé",1,il y a 11 mois
POLE EMPLOI BELLAC-PE,Aucun,5,il y a un an
POLE EMPLOI BELLAC-PE,Aucun,1,il y a un an
POLE EMPLOI BELLAC-PE,"Très bon accueil, l'aide sur les postes informatiques et sur le scanner est appréciable alors merci au jeune homme qui s'en occupe. Dommage que l'agence ne soit pas ouverte l'après midi sauf sur rendez vous.",4,il y a 3 ans
POLE EMPLOI BELLAC-PE,"1 employées sur 4 vous adresse la parole et vous dit bonjour et encore ça avait l'air de déranger .. , l'impression de déranger alors que j'étais seule à l'agence ... si vous avez besoin surtout y aller pas c'est mieux je crois !",1,il y a 4 ans
POLE EMPLOI BELLAC-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BELLAC-PE,Petite agence avec des conseiller(e)s au top!,4,il y a 5 ans
POLE EMPLOI BELLAC-PE,C est pôle emploi pffff,1,il y a 5 ans
POLE EMPLOI BELLAC-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BELLAC-PE,Mon employeur,5,il y a 6 ans
POLE EMPLOI BELLAC-PE,Aucun,4,il y a 6 ans
POLE EMPLOI BELLAC-PE,Aucun,1,il y a 7 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 2 mois
POLE EMPLOI BETHUNE-PE,"Un conseiller qui ne vous prend pas au sérieux, se moque de vous, vous prend de haut, vous décourage à poursuivre dans ce qui vous intéresse et vous pousse vers des domaines pas faits pour vous (physiquement mais aussi au niveau des connaissances, vous parler des espaces verts quand vous êtes phobique des guêpes et araignées et ne supportez pas de recevoir la pluie sur vous ou du bâtiment quand vous savez à peine fixer une étagère,  comment dire....) et vous dire de démarcher tout le monde quand vous étiez atteint de troubles autistiques enfant et adolescent....je suis déjà content quand j'ai le courage d'appeler une administration par téléphone. Bref faudrait que les conseillers aient un minimum  de connaissances en psychologie aussi, on n'est pas des chiens ni des robots qui répondent positivement à chaque ordre. Après  pour des gens ayant fait l'armée ou des ploucs habitués à ce qu'on leur parle mal et qui parlent mal et de façon agressive aux autres ça peut leur correspondre d'être traité de la sorte.
Par contre accueil sympa, seul point positif, mais insuffisant pour mériter  une deuxième  étoile.",1,il y a 6 mois
POLE EMPLOI BETHUNE-PE,"Contact téléphonique très décevant, personne prenant les gens de haut et limite à nous dire d'aller voir voir ailleurs",1,il y a 7 mois
POLE EMPLOI BETHUNE-PE,Bonjour j ai eu un rdv ce jour pour une réunion d informations pour le csp.la dame qui s est occupé de m informé sur les modalités est vraiment professionnelle à l écoute de chaques personnes présentes. Bravo madame pour votre professionnalisme.,5,il y a 8 mois
POLE EMPLOI BETHUNE-PE,"Je me suis présenté ce jour, avec un problème avec ma réactualisation
Je fût reçu par une agréable demoiselle qui m'a accompagné tout le  long de ma démarche.
Très agréable accueil",5,il y a 10 mois
POLE EMPLOI BETHUNE-PE,Ma conseillère te me la pression pour trouver un travail.a aucun moment tu te sent encourager,1,il y a 10 mois
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 10 mois
POLE EMPLOI BETHUNE-PE,La rapidité n'est pas une qualité présente ici . n,1,il y a 11 mois
POLE EMPLOI BETHUNE-PE,"Je soussigné mr druelle vous avez de la chance d’être accompagné vous les autres personnes moi ont me dit qu’il peuvent rien faire pour moi malgré d’avoir une reconnaissance travailleur handicapé ont me dit qu’il peuvent rien faire pour moi
J’ai envie de creuver",1,il y a un an
