Description;e-mail;Description_2;Description_3;clusters
bonjour  suite a conversation telephonique avec un conseiller pole emploi  joint au 3949 apres une multitudes de choix demandes par l assistant vocal      impossible  comme demande par le conseiller  de communiquer via le site l acte de deces de mon conjoint  en vous remerciant pour votre attention ;1;['joint', '3949', 'multitud', 'vocal', 'communiqu', 'acte', 'dec', 'conjoint', 'remerci'];joint 3949 multitud vocal communiqu acte dec conjoint remerci;2
je suis inscrite a pole emploi depuis 2014  je suis journaliste pigiste et autoentrepreneur  lorsque je ne travaille pas ni pour l un ni pour l autre  j ai toujours indique 0 heure travaillee pour 0 revenu  desormais  il n est plus possible de declarer 0 activite sous peine de ne pas pouvoir s actualiser   il faut donc mentir  et mettre possiblement en peril le versement de l ass  parce que pole emploi a cree une interface incomplete  ce n est pas normal ;1;['inscrit', '2014', 'journal', 'pigist', 'autoentrepreneur', 'declar', 'ment', 'possibl', 'peril', 'ass', 'interfac', 'incomplet'];inscrit 2014 journal pigist autoentrepreneur declar ment possibl peril ass interfac incomplet;-1
excellent service par mail   toujours eu reponse a mes questions dans le temps communique et facile a prendre en mains et un stress de moins  et du temps gagne par rapport au telephone et au deplacement   cordialement ;1;['excellent', 'servic', 'repons', 'main', 'stress'];excellent servic repons main stress;-1
bonjour  actuellement allocataire a pole emploi  je peux temoigner de l aide apportee dans mon parcours visant a la creation d une micro entreprise  grace a des ateliers et des webinaires  j ai mis en place un plan methodique quant a l ensemble des demarches necessaires a assurer de bons choix  code ape  statut juridique     afin de debuter mon activite avec un maximum de bons reflexes et dans un cadre le plus adapte a mon activite  je programme mon debut d activite pour le dernier trimestre de 2023  je remercie donc l ensemble des conseillers  formateurs et intervenants qui contribuent a guider et rendre possible un changement de vie professionnelle  bien cordialement ;1;['allocatair', 'temoign', 'apporte', 'micro', 'webinair', 'plan', 'ensembl', 'demarch', 'assur', 'ape', 'jurid', 'debut', 'maximum', 'reflex', 'programm', 'ensembl', 'interven', 'contribuent', 'guid'];allocatair temoign apporte micro webinair plan ensembl demarch assur ape jurid debut maximum reflex programm ensembl interven contribuent guid;-1
bonjour   cela fait plus d une semaine que je tente d obtenir un rendez vous avec un conseiller pole emploi  ayant besoin urgemment de faire valider un projet de formation    celui ci n est joignable que par e mail  je n ai jamais pu  jamais  prendre un rendez vous via mon espace personnel depuis que ce service existe  il est note constamment   aucun creneau disponible    quelque soit le moyen   en visio  par telephone ou en agence   j ai envoye un mail le 28 01  puis un deuxieme le 03 02  toujours aucune reponse alors que pole emploi s engage a repondre dans les 48h 72h   je decide alors le 06 02 d appeler directement le 3949 pour prendre un rdv  aimablement  on me signifie que mon conseiller a ete contacte et d attendre une reponse de sa part   aujourd hui meme  le 07 02  un conseiller  qui n est pas le mien  m envoie un mail pour me demander    de prendre rendez vous en ligne     oui oui  et d obtenir ainsi un rendez vous dans un long mois     outre le delai qui va balayer mes chances d obtenir cette formation rapidement  je lui ai renvoye un mail pour lui signifier que  justement  je ne peux pas prendre rendez vous en ligne    c est bien le probleme    a l heure actuelle  je suis coince    je n ai toujours pas de rendez vous et aucune perspective concernant mon projet de formation   il ne me reste plus qu a me deplacer pour tenter  tenter  d obtenir un rendez vous ;1;['urgemment', 'format', 'joignabl', 'e', 'personnel', 'servic', 'const', 'creneau', 'visio', 'agenc', '01', '03', '02', 'repons', 'engag', '48h', '72h', '06', '02', 'appel', '3949', 'rdv', 'aimabl', 'signif', 'contact', 'repons', '07', '02', 'mien', 'outr', 'balai', 'chanc', 'format', 'renvoy', 'signifi', 'just', 'actuel', 'coinc', 'perspect', 'format', 'tent', 'tent'];urgemment format joignabl e personnel servic const creneau visio agenc 01 03 02 repons engag 48h 72h 06 02 appel 3949 rdv aimabl signif contact repons 07 02 mien outr balai chanc format renvoy signifi just actuel coinc perspect format tent tent;-1
je tente d effectuer une reconversion  je vais avoir 50 ans  j ai besoin de parler a ma conseillere  pour effectuer un bilan de competence et une vae  j ai envoye 5 mails de relance  fin decembre elle m a dit qu elle faisait son planning  nous sommes mi fevrier et toujours rien  c est lamentable  ceux qui veulent travailler ne peuvent pas   ;1;['reconvers', '50', 'competent', 'va', 'planning', 'mi', 'veulent'];reconvers 50 competent va planning mi veulent;-1
je me retrouve exactement dans cette situation  j ai de nouveau un pseudo conseiller referent pour des echanges priviligies  sauf que cela fait 3 mails que j envoie sans la moindre reponse  j habite marseille  suis rattache a la belle de mai qui traite tout sauf l indemnisation  or c est l un des seuls services ou nous avons besoin d un contact presentiel et c etait le cas precedemment  un 3949 qui est sature   sauf pour ceux qui ne l ont jamais utilise    sous couvert de simplification  nous payons les economies a realiser  cela fait 2 mois que mon dossier est bloque pour un simple document qui peut etre traite en 5 mins;1;['exact', 'pseudo', 'privilig', 'repons', 'habit', 'marseil', 'rattach', 'indemnis', 'seul', 'servic', 'contact', 'presentiel', '3949', 'satur', 'couvert', 'payon', 'dossi', 'docu', 'min'];exact pseudo privilig repons habit marseil rattach indemnis seul servic contact presentiel 3949 satur couvert payon dossi docu min;2
j avais trois employeurs  ce qui me permettait de gagner environ 1600 euros nets par mois    j ai perdu recemment un de ces trois emplois  environ 650 euros mensuels     le calcul de mon allocation ne se basant que sur ce seul emploi perdu sans prendre en compte mes deux autres employeurs  grace auxquels j ai pourtant cotise  font que j ai theoriquement droit a 430 euros d allocation par mois    comme je n ai pas perdu mes deux autres emplois  et que je gagne selon les mois entre 800 et 1000 euros nets et que ces montants sont deduits des 430 euros suscites  je ne percois en pratique pas d allocation are  c est un droit fantome  ;1;['employeur', '1600', 'euros', 'net', 'recent', '650', 'euros', 'alloc', 'compt', 'employeur', 'auxquel', 'theoriqu', '430', 'euros', 'alloc', 'selon', '800', '1000', 'euros', 'net', 'deduit', '430', 'euros', 'suscit', 'percois', 'alloc', 'fantom'];employeur 1600 euros net recent 650 euros alloc compt employeur auxquel theoriqu 430 euros alloc selon 800 1000 euros net deduit 430 euros suscit percois alloc fantom;0
bonjour  au mois de fevrier 2021 je me suis lance dans un projet de reprise d une entreprise alors en redressement judiciaire et composee d une dizaine de collaborateurs menaces de perdre leur emploi  grace au soutien apporte par pole emploi et au soutien de mon conseiller j ai continue a beneficier de l aide mensuel jusqu a fin decembre 2022 et ainsi pu me consacrer l esprit plus libre a relancer mon entreprise  sauvegarder et creer des emplois  demarcher mes clients  mes partenaires  etc  sans cette aide il m aurait ete difficile de me projeter  j aurais pu beneficier en une seule fois de cette aide mais j ai prefere mensualiser celle ci et je ne le regrette absolument pas  j ai ainsi pu gerer plus sereinement mon entreprise   merci vraiment a pole emploi et ses acteurs   cordialement;1;['lanc', 'redress', 'judiciair', 'compose', 'dizain', 'collabor', 'soutien', 'apport', 'soutien', 'consacr', 'esprit', 'libr', 'sauvegard', 'demarch', 'partenair', 'prefer', 'mensualis', 'serein', 'acteur'];lanc redress judiciair compose dizain collabor soutien apport soutien consacr esprit libr sauvegard demarch partenair prefer mensualis serein acteur;2
je suis impressionne par le niveau de mediocrite des services   si je n utilise pas le bon email  mes interlocuteurs ne recoivent pas mon email le logiciel detecte une piece jointe   paf bloque  et lorsqu il demande un pdf il ne le reconnait pas  pas d endroit ou mettre de facon claire  precise  avec un minimum d ux design son cv   a hurler    et pourtant certains salaries de pole emploi sont bons  competents  et s impliquent vraiment  le systeme dans le fond est bon   mais les outils auxquels je suis confronte deplorables   rien qu aujourd hui      service indisponible nous vous prions de nous excuser pour ce desagrement et vous invitons a vous connecter ulterieurement   si vous le souhaitez vous pouvez  acceder a votre espace personnel   rebelotte   ;1;['impression', 'mediocrit', 'servic', 'interlocuteur', 'recoivent', 'detect', 'joint', 'paf', 'lorsqu', 'pdf', 'recon', 'endroit', 'ux', 'design', 'hurl', 'competent', 'impliquent', 'system', 'fond', 'auxquel', 'confront', 'deplor', 'servic', 'indisponibl', 'prion', 'desagr', 'inviton', 'connect', 'ulterieur', 'personnel', 'rebelott'];impression mediocrit servic interlocuteur recoivent detect joint paf lorsqu pdf recon endroit ux design hurl competent impliquent system fond auxquel confront deplor servic indisponibl prion desagr inviton connect ulterieur personnel rebelott;-1
apres avoir fait plusieurs demande sans reponse de pole emploi  je dirais meme comme toujours  rien n a change la lettre recommandee comme l email n a toujours pas de reponse aujourd hui  pour cacher les problemes avec certains patrons ou association  je pense que pole emploi devient professionnel  comment faire pour etre entendu comme avec l inspection du travail et aussi les prud hommes de laon ;1;['repons', 'dir', 'recommande', 'repons', 'cach', 'patron', 'associ', 'entendu', 'inspect', 'prud', 'homm', 'laon'];repons dir recommande repons cach patron associ entendu inspect prud homm laon;-1
etant licencie depuis le 09 11 2022  1er rendez vous pour creer le dossier avec un conseiller tres professionnel  il m a ete octroye un conseiller financier peu professionnel    entre le 1er appel pour me dire que je ne veux pas lui transmettre certains documents  le 2ieme appel ou il me reclame certains documents avant meme d avoir pris le temps de lire le courriel que je lui ai fait parvenir  je me presente en date du 15 fevrier 2023  dossier toujours en etude  a l agence pour prendre rendez vous avec mon conseiller financier car j ai plusieurs questions   l on precise qu il va me recontacter par telephone  j ai juste recu un courriel en me disant que mon dossier est complet mais toujours pas de reponses a mes questions  comment faire   qui peut repondre a mes questions  j ai fait la demande pour changer de conseiller   on me la refuse  cordialement ;1;['licenc', '09', '11', 'dossi', 'octroy', 'financi', 'appel', 'docu', '2iem', 'appel', 'reclam', 'docu', 'courriel', 'parven', 'dossi', 'etud', 'agenc', 'financi', 'recontact', 'courriel', 'dossi', 'repons'];licenc 09 11 dossi octroy financi appel docu 2iem appel reclam docu courriel parven dossi etud agenc financi recontact courriel dossi repons;-1
inscrite a pole emploi une 1ere fois en octobre 2021  j ai retrouve un emploi une semaine apres  je n ai donc pas touche d indemnites et je ne me suis pas attardee sur mon dossier a ce moment  en janvier 2023  je perds mon emploi   je procede donc a une nouvelle inscription  on me demande mes fiches de paie de novembre 2018 a octobre 2020  ce que j envoie le jour meme  sur 24 bulletin  20 sont refuses pour le motif suivant   ce n est pas le document attendu  je ne comprend pas car j ai bien envoye chaque bulletin correspondant a chaque fois  je contacte ma conseillere  qui me dit  ce n est pas ces bulletins ci qu on vous demande   mais celui de votre autre employeur    je ne comprends pas car je n ai ai eu qu un seul employeur a cette periode   elle me dit que j avais 2 plein temps en meme temps et qu ils veulent celui du 2eme employeur   deja comment aurais je pu avoir 2 plein temps en meme temps   cela aurait du lui mettre la puce a l oreille   j insiste et lui dis que l employeur dont elle me parle ne me dit rien  et sans m en dire plus  elle me dit  c est bon c est regle   j ai su par la suite que c etait une erreur de numero de siret   2eme erreur  la pire  apres etude  je n aurai meme pas 500 d indemnite   je contacte a nouveau ma conseillere qui me dit  c est comme ca   je lui dis que j ai travaille  a plein temps et cotise 15 ans  je ne peux pas perdre 1000 euros entre mon salaire et le chomage  je lui demande de bien vouloir etudier mon dossier a nouveau car je suis sure qu il y a une erreur  je ne peux pas avoir moins que le rsa   elle me repond  c est comme ca  il n y a pas d erreur  et clot la discussion  frustree et paniquee a l idee d avoir moins de 500  pour vivre  j appelle le 3949 pour parler a quelqu un  je tombe sur une conseillere super sympa et tres pro  30minutes au telephone avec elle  elle m a ressorti tout le dossier  a trouve une grosse erreur et a pris en charge tout de suite mon dossier  pendant que ma conseillere referente m aurait laisser crever de faim  ;1;['inscrit', '1er', 'indemnit', 'attarde', 'dossi', 'perd', 'proced', 'pai', '2018', '24', 'bulletin', 'docu', 'attendu', 'bulletin', 'contact', 'bulletin', 'employeur', 'employeur', 'veulent', '2em', 'employeur', 'puc', 'oreil', 'insist', 'employeur', 'siret', '2em', 'etud', '500', 'indemnit', 'contact', '1000', 'euros', 'salair', 'chomag', 'vouloir', 'etudi', 'dossi', 'sur', 'rsa', 'clot', 'discuss', 'frustre', 'panique', 'ide', '500', 'appel', '3949', 'pro', '30minut', 'ressort', 'dossi', 'gross', 'dossi', 'crev', 'faim'];inscrit 1er indemnit attarde dossi perd proced pai 2018 24 bulletin docu attendu bulletin contact bulletin employeur employeur veulent 2em employeur puc oreil insist employeur siret 2em etud 500 indemnit contact 1000 euros salair chomag vouloir etudi dossi sur rsa clot discuss frustre panique ide 500 appel 3949 pro 30minut ressort dossi gross dossi crev faim;0
au rsa   avec un handicap non visuel mais de mobilite  je souhaite pour terminer ma carriere faire une reconversion dans la transformation de produits  la conseillere pole emploi a refuse de m inscrire dans un premier temps a une formation pourtant financee par une autre region  car elle devait m inscrire sur un portail qu elle n utilisait pas visiblement  ma formation faite  sur 1 jour  j ai paye mon deplacement et mon sejour  sans aide        ensuite  on me repond que le secteur qui m interesse n a pas d autres formation     que  je dois abandonner mon projet et me former aux secteurs qui recrutent  bref il faut faire uniquement ce qui les arrange avec leurs intervenants ou partenaires etc et ne pas sortir du lot  ;1;['rsa', 'handicap', 'visuel', 'reconvers', 'transform', 'produit', 'format', 'finance', 'region', 'portail', 'visibl', 'format', 'pay', 'sejour', 'format', 'abandon', 'secteur', 'recrutent', 'arrang', 'interven', 'partenair', 'lot'];rsa handicap visuel reconvers transform produit format finance region portail visibl format pay sejour format abandon secteur recrutent arrang interven partenair lot;0
je suis inscrite chez pole emploi et j aimerais faire une formation donc pole emploi m a demande de suivre activ crea  pour voir si la formation en question est bien ce qu  il me faut  depuis le 12 janvier j ai fini activ crea et cela fait plus d un mois que ma conseillere me dit qu elle n a pas recu le bilan  je trouve cela tres long  et quand j envoie des mails a la personne d activ crea  plus precisement a semafor  pour savoir ou en est mon bilan  je n ai aucune reponse  ;1;['inscrit', 'format', 'format', 'person', 'semafor', 'repons'];inscrit format format person semafor repons;1
pole emploi est un service super qui repond aux attentes de nos recherches d emploi et formation et bien plus pour tout autre projet ;1;['servic', 'format'];servic format;1
bonjour   j avais une conseillere attribuee  mon dernier contact avec elle date de decembre 2022  la semaine derniere  je tente de la joindre sans succes  en allant sur mon espace je m apercois que j ai change de conseillere   a aucun moment  je n ai ete informee de ce changement  cerise sur le gateau  celle qui m a ete attribuee est absente  je ne sais pour quel motif  ca ne me regarde pas et elle n y peut rien      du coup  j ai besoin d etre conseillee rapidement et je n ai pas d interlocuteur privilegie  qui connait ma situation     il me semble que quand on parle de social et d accompagnement a l emploi  il est primordial d avoir un contact vers qui se tourner et que ce contact connaisse un minimum notre dossier   ah oui  et impossible de prendre rdv en ligne ou en agence   ;1;['attribue', 'contact', 'succ', 'allant', 'apercois', 'informe', 'ceris', 'gateau', 'attribue', 'absent', 'regard', 'conseille', 'interlocuteur', 'privileg', 'primordial', 'contact', 'contact', 'dossi', 'ah', 'rdv', 'agenc'];attribue contact succ allant apercois informe ceris gateau attribue absent regard conseille interlocuteur privileg primordial contact contact dossi ah rdv agenc;-1
59 ans  alternant chomage et cdd depuis plusieurs annees  je viens de m actualiser  sachant que mes nouveaux droits sont desormais calcules avec la nouvelle reforme du chomage  j ai demande au 3949 et envoye un mail a ma conseillere pour avoir une petite idee du montant de mon allocation de fevrier et personne ne peut me le calculer  informer un chomeur sur la modique somme avec laquelle il va devoir survivre le mois prochain  me semble etre le minimum de respect qui lui est du ;1;['59', 'altern', 'chomag', 'cdd', 'reform', 'chomag', '3949', 'ide', 'alloc', 'person', 'modiqu', 'somm', 'survivr', 'respect'];59 altern chomag cdd reform chomag 3949 ide alloc person modiqu somm survivr respect;2
pole emploi   aucune reponse aux annonces ou je postule  envoi d offre qui ne correspondent pas a mon cv  aucun rdv avec le conseiller et si je le contacte c est une autre personne qui repond  pas d accompagnement au projet professionnel ;1;['repons', 'offre', 'correspondent', 'rdv', 'contact', 'person'];repons offre correspondent rdv contact person;-1
de l adolescence a mes premieres annees adulte  j entendais des critiques sur les administrations et les fonctionnaires    aujourd hui  j ai 60 ans  et inscrite a pole  emploi  plaisir 78370  depuis fevrier 2022   j ai constate en 1 annee tous les services a disposition  la progression constante du site internet  la qualite de service telephonique  sauf 1 seule et unique fois    la qualite d ecoute  la bienveillance  l accompagnement   a l antenne pe  78370   j ai eu des rendez vous physiques   ces experiences m ont toujours aide dans mes reflexions et remonte mon moral au plus bas  situation tres differente pour une amie inscrite a pe montrouge 92120        sur ces 20 dernieres annees  toutes entreprises confondues  privees et publiques   il n y a aucune entreprise privee   services  payants et tres chers pour service minimum ou inexistant  malgre ma fidelite  qui m a donne autant de satisfaction   l antenne de plaisir devrait attirer votre attention sur sa gestion a 360  degres de ses inscrits     je me souviens egalement d un probleme fiscal en 2003 avec la perception d issy les moulineaux   meme qualite de service que pe plaisir   des ambassadeurs de l administration  les administrations francaises coutent tres cher aux contribuables  mais je pense qu elles peuvent eviter des chutes physiques et morales  et meme sauver des vies  l ethique des entreprises privees est a revoir majoritairement  et les administrations devraient etre plus considerees  les hopitaux en premiere ligne      elles peuvent largement etre une source d inspiration pour les entreprises privees afin d augmenter   la satisfaction client    merci a pole emploi plaisir  78370 ;1;['adolescent', 'premier', 'adult', 'entend', 'critiqu', 'administr', 'fonctionnair', '60', 'inscrit', 'plais', '78370', 'servic', 'progress', 'const', 'internet', 'servic', 'uniqu', 'anten', '78370', 'reflex', 'remont', 'moral', 'ami', 'inscrit', 'montroug', '92120', 'dernier', 'confondu', 'prive', 'prive', 'servic', 'pai', 'cher', 'servic', 'inexist', 'fidelit', 'satisfact', 'anten', 'plais', 'attir', 'gestion', '360', 'degr', 'inscrit', 'souvien', 'fiscal', '2003', 'percept', 'issy', 'moulineau', 'servic', 'plais', 'ambassadeur', 'administr', 'administr', 'francais', 'coutent', 'cher', 'contribu', 'chut', 'moral', 'sauv', 'vi', 'ethiqu', 'prive', 'revoir', 'majoritair', 'administr', 'considere', 'hopital', 'larg', 'sourc', 'inspir', 'prive', 'augment', 'satisfact', 'plais', '78370'];adolescent premier adult entend critiqu administr fonctionnair 60 inscrit plais 78370 servic progress const internet servic uniqu anten 78370 reflex remont moral ami inscrit montroug 92120 dernier confondu prive prive servic pai cher servic inexist fidelit satisfact anten plais attir gestion 360 degr inscrit souvien fiscal 2003 percept issy moulineau servic plais ambassadeur administr administr francais coutent cher contribu chut moral sauv vi ethiqu prive revoir majoritair administr considere hopital larg sourc inspir prive augment satisfact plais 78370;2
ne vous attendez pas a une reponse    restent les tribunaux   il faut malheureusement en arriver a des extremes pour que cela bouge dans ce pays    ;1;['attend', 'repons', 'restent', 'tribunal', 'extrem', 'boug', 'pay'];attend repons restent tribunal extrem boug pay;-1
cet organisme est non seulement incapable de repondre  apres plus de dix mois d attente  a un probleme qu ils ont eux memes engendre  mais ils sont en plus malhonnetes en recuperant deux fois ce trop verse  par huissier et par echeancier     tout en m ayant pourtant assure que cela serait soi disant gele le temps du recours   honteux et un mepris total qui n est vraiment pas digne d un service public  j ai repris un emploi mais pas grace a eux et je n ai pas une connaissance autour de moi que cet organisme ait pu aider   avec tous ces retours negatifs concernant pole emploi je ne comprends pas qu aucunes mesures ne soient prises   travaillant desormais pour un service client  heureusement que nous les traitons avec plus de respect et en recherchant au plus vite une solution    bon courage a tous ceux qui se battent au jour le jour pour obtenir une reponse  une formation  une indemnisation    j ai tellement d exemples negatifs    ;1;['dix', 'engendr', 'malhonnet', 'recuper', 'huissi', 'echeanci', 'assur', 'soi', 'gel', 'recour', 'mepr', 'dign', 'servic', 'repr', 'autour', 'pris', 'servic', 'traiton', 'respect', 'courag', 'battent', 'repons', 'format', 'indemnis', 'exempl'];dix engendr malhonnet recuper huissi echeanci assur soi gel recour mepr dign servic repr autour pris servic traiton respect courag battent repons format indemnis exempl;2
bonjour   suite a l utilisation du site pole emploi  je constate que pour mon cas  il m est impossible de faire une demande d allocation aupres de pole emploi  ass  rfpe  sans devoir obligatoirement passe par un conseille   le conseiller m a repondu que c etait a moi de faire la demande d ass  alors que le site pole emploi est imparfait et perfectible au niveau fonctionnel    je pense qu en tant qu informaticien de profession  il est fortement deplaisant de le constate   un citoyen francais  qui aime son pays   vive la republique et vive la france   marc ;1;['alloc', 'ass', 'rfpe', 'ass', 'imparf', 'perfectibl', 'fonctionnel', 'informaticien', 'profess', 'deplais', 'citoyen', 'pay', 'viv', 'republ', 'viv', 'marc'];alloc ass rfpe ass imparf perfectibl fonctionnel informaticien profess deplais citoyen pay viv republ viv marc;-1
j ai quelques roles differents et je reste inscrit avec le pole emploi  chaque mois je declare mes heures travaillees pour chaque role  un de ces roles est celui de commercant en tant qu auto entrepreneur  j ai travaille en tant qu auto entrepreneur pendant le mois et je n ai recu aucun revenu de ce role  mais le systeme de declaration sur le site pole emploi ne me permet pas de declarer zero heure travaillee et ne me permet pas de finir ma declaration par consequence  j ai communique mes difficultes avec une conseillere du pole emploi hier qui m a explique que je dois declarer une heure travaillee en tant qu auto entrepreneur bien que ce ne soit pas vrai  je me sens tres inconfortables en disant des mensonges et je crois qu il devrait existe une meilleure facon  pour le faire  plus honnete et plus rigoureuse   cordialement ;1;['rol', 'inscrit', 'declar', 'rol', 'rol', 'commerc', 'auto', 'entrepreneur', 'auto', 'entrepreneur', 'rol', 'system', 'declar', 'declar', 'declar', 'hi', 'declar', 'auto', 'entrepreneur', 'inconfort', 'mensong', 'crois', 'meilleur', 'honnet', 'rigour'];rol inscrit declar rol rol commerc auto entrepreneur auto entrepreneur rol system declar declar declar hi declar auto entrepreneur inconfort mensong crois meilleur honnet rigour;-1
il n y a pas de reponses par mel et aucun numero de telephone pour les joindre   c est un service qui se permet de faire des saisies sur comptes en parallele d un echeancier et d un recours  en attente de retour depuis plus de dix mois     que faut il faire pour avoir un retour  ;1;['repons', 'mel', 'servic', 'compt', 'parallel', 'echeanci', 'recour', 'dix'];repons mel servic compt parallel echeanci recour dix;-1
agee de 61 ans  indemnisee pole emploi depuis 2 mois  je souhaite utiliser mon cpf pour financer totalement deux formations certifiantes qui sont liees entre elles  ceci en vue d une reconversion me permettant de retravailler rapidement et de passer ensuite au dispositif cumul emploi retraite  mon dossier retraite etant en cours de traitement depuis plusieurs mois   voire annees   pour une reconstitution de carriere  pas une mince affaire non plus d ailleurs   aujourd hui pole emploi me dit que l inscription a deux formations en simultane peut remettre en cause mon indemnisation alors qu il s agit seulement de 2h30 a 3h total de formation par semaine pendant qqs semaines  j ai demande un rdv a ma conseillere pe  jamais vue en 2 mois   mais pas de dispo avant 2 ou 3 semaines et injoignable directement par telephone  donc  si je ne prends pas les 2 formations je risque de perdre une partie de mon budget cpf et si je persiste  les deux sont acceptees sur mon compte formation   je risque de perdre mon indemnisation mais pas sur  je pense qu ils decideront a posteriori  est ce qu ils sont payes pour nous aider a retrouver un emploi ou juste pour nous broyer litteralement dans la moulinette administrative sans consideration et sans dialogue constructif   j ai croise beaucoup de profiteurs dans ma carriere  personnellement   j ai toujours travaille et paye des impots  jamais profite du moindre avantage et aujourd hui  approchant de ma fin de carriere  pour la 1ere fois je demande qu on m aide et on m empeche de rebondir   je ne trouve dans aucun texte l interdiction de suivre 2 formations certifiantes en meme temps du moment que l on continue de chercher un emploi serieusement  le chomage est un traumatisme pour certains  c est mon cas  mais pole emploi s en fiche et en rajoute une couche  je ne suis certainement pas la seule a m en plaindre  quelle incompetence  c est navrant et clairement inadmissible  merci d avance de votre reponse en esperant une vraie solution ;1;['61', 'indemnise', 'cpf', 'financ', 'format', 'certifi', 'lie', 'cec', 'reconvers', 'retravaill', 'cumul', 'retrait', 'dossi', 'retrait', 'reconstitu', 'minc', 'affair', 'format', 'simultan', 'remettr', 'indemnis', 'agit', '2h30', '3h', 'format', 'qq', 'rdv', 'dispo', 'injoign', 'prend', 'format', 'budget', 'cpf', 'persist', 'accepte', 'compt', 'format', 'indemnis', 'decid', 'posterior', 'pay', 'broi', 'litteral', 'moulinet', 'administr', 'dialogu', 'construct', 'crois', 'profiteur', 'personnel', 'pay', 'impot', 'profit', 'avantag', 'approch', '1er', 'empech', 'rebond', 'interdict', 'format', 'certifi', 'chomag', 'traumat', 'rajout', 'couch', 'plaindr', 'incompetent', 'navr', 'inadmissibl', 'repons', 'vrai'];61 indemnise cpf financ format certifi lie cec reconvers retravaill cumul retrait dossi retrait reconstitu minc affair format simultan remettr indemnis agit 2h30 3h format qq rdv dispo injoign prend format budget cpf persist accepte compt format indemnis decid posterior pay broi litteral moulinet administr dialogu construct crois profiteur personnel pay impot profit avantag approch 1er empech rebond interdict format certifi chomag traumat rajout couch plaindr incompetent navr inadmissibl repons vrai;-1
je rebondis sur la bonne occasion  tout comme un autre contributeur  dont je mets le lien de sa contribution  pour que vous puissiez la lire    https   www plus transformation gouv fr experiences 3421088pole emploi envoi de document  pour apporter moi aussi mon experience assez surprenante de l envoi d un document  qui  forcement  ca arrive  ne fait pas partie des  choix  trop restreints  des  types  de documents qu on peut envoyer a p e  mais un jour je devais envoyer un doc que ma conseillere m avait demande de lui transmettre  recapitulatif de paiements d un autre organisme   et bien sur       leurs robots tetus et bornes  n ont pas  reconnu   ils scannent le doc en entier  comme s ils avaient des yeux  afin d eviter le spam   et si le doc ne  ressemble pas assez  a leurs docs references comme assez courants que les chomeurs ont l habitude d envoyer  les fiches de salaires ont toutes plus ou moins le meme  look   des colonnes  une grille  etc   et le  solde de tout compte   idem  les  attestations employeurs  ex feuilles jaunes assedic aussi  etc      eh bien  les robots bloquent et refusent le document   en fait   non    c est la que cela devient tres interessant   ma conseillere  qui y travaille depuis tres longtemps  elle connait bien les  rouages  de pole emploi  et de ces robots   et elle m a rappele au tel pour me rassurer  et me dire qu elle les a bien recus les docs     malgre le  refus affiche  des robots    qui n est en fait  qu un  refus cosmetique      les docs sont quand meme transmis     c est vraiment dingue ca   non   pourquoi mentir et compliquer la vie des chomeurs  y en a qui se seraient expres deplaces pour apporter le doc en version papier a l agence     bon conseil pour les demandeurs d emploi   vous pouvez uploader tous types de docs  ca arrive a bon port  mais  tout comme l autre contributeur  je preconise a p e d ameliorer drastiquement son systeme d uploading de docs  en proposant bien davantage de  choix   notamment un  autres  ;1;['rebond', 'occas', 'contributeur', 'lien', 'contribu', 'puiss', 'http', 'www', 'transform', 'gouv', '3421088pol', 'docu', 'apport', 'surpren', 'docu', 'restreint', 'docu', 'p', 'e', 'recapitul', 'pai', 'robot', 'tetus', 'born', 'reconnu', 'scannent', 'enti', 'yeux', 'spam', 'ressembl', 'habitud', 'salair', 'look', 'colon', 'grill', 'sold', 'compt', 'idem', 'attest', 'employeur', 'ex', 'jaun', 'assedic', 'eh', 'robot', 'bloquent', 'refusent', 'docu', 'longtemp', 'rouag', 'robot', 'tel', 'rassur', 'recus', 'robot', 'cosmet', 'dingu', 'ment', 'expre', 'apport', 'agenc', 'upload', 'contributeur', 'preconis', 'p', 'e', 'drastiqu', 'system', 'uploading', 'davantag'];rebond occas contributeur lien contribu puiss http www transform gouv 3421088pol docu apport surpren docu restreint docu p e recapitul pai robot tetus born reconnu scannent enti yeux spam ressembl habitud salair look colon grill sold compt idem attest employeur ex jaun assedic eh robot bloquent refusent docu longtemp rouag robot tel rassur recus robot cosmet dingu ment expre apport agenc upload contributeur preconis p e drastiqu system uploading davantag;2
mon fils age  tout juste de 18 ans s est inscrit a pole emploi depuis plus de 4 mois mais pas de nouvelles  il a deja relance  2 fois mais toujours rien  aucun suivi  tres  decu par l incompetence  de pole emploi et perdu face au monde professionnel ;1;['fil', '18', 'inscrit', 'incompetent', 'fac'];fil 18 inscrit incompetent fac;-1
